id,customer_id,order_date,total_amount
4743,3365,2025-05-22 00:00:00,225
4744,9720,2025-02-15 00:00:00,919
4745,6676,2025-01-19 00:00:00,837
4746,517,2025-07-04 00:00:00,197
4747,3591,2025-12-15 00:00:00,679
4748,3359,2025-01-04 00:00:00,1068
4749,3670,2025-07-16 00:00:00,806
4750,9777,2025-01-09 00:00:00,1055
4751,9619,2025-07-25 00:00:00,1010
4752,5393,2026-02-22 00:00:00,834
4753,2946,2025-08-30 00:00:00,731
4754,2,2025-04-19 00:00:00,340
4755,5295,2025-09-16 00:00:00,657
4756,2489,2025-04-21 00:00:00,123
4757,1560,2025-01-29 00:00:00,105
4758,2112,2026-03-11 00:00:00,760
4759,457,2025-08-04 00:00:00,234
4760,7710,2026-01-27 00:00:00,751
4761,9725,2025-03-18 00:00:00,260
4762,9221,2025-08-15 00:00:00,756
4763,7649,2026-03-30 00:00:00,381
4764,4040,2025-03-29 00:00:00,1032
4765,9483,2025-10-10 00:00:00,277
4766,3976,2025-03-02 00:00:00,541
4767,2623,2026-02-05 00:00:00,455
4768,8574,2025-12-15 00:00:00,838
4769,5015,2026-02-01 00:00:00,887
4770,1521,2025-03-16 00:00:00,683
4771,8288,2025-07-23 00:00:00,798
4772,1048,2025-02-10 00:00:00,504
4773,9042,2025-04-23 00:00:00,656
4774,8897,2025-06-17 00:00:00,830
4775,1098,2025-08-08 00:00:00,102
4776,7828,2025-12-03 00:00:00,930
4777,8035,2025-05-26 00:00:00,987
4778,4799,2025-07-12 00:00:00,376
4779,7997,2025-03-22 00:00:00,448
4780,509,2025-09-27 00:00:00,386
4781,4107,2025-08-24 00:00:00,946
4782,334,2025-06-04 00:00:00,171
4783,4836,2025-08-04 00:00:00,483
4784,740,2025-02-14 00:00:00,504
4785,8447,2026-02-12 00:00:00,836
4786,3710,2025-09-06 00:00:00,329
4787,8525,2025-05-19 00:00:00,521
4788,5896,2025-01-24 00:00:00,103
4789,2061,2025-01-07 00:00:00,1023
4790,9716,2025-03-14 00:00:00,117
4791,4985,2026-03-27 00:00:00,641
4792,9675,2026-02-28 00:00:00,668
4793,8054,2025-07-16 00:00:00,883
4794,9611,2025-06-26 00:00:00,568
4795,8925,2025-05-23 00:00:00,862
4796,500,2026-02-16 00:00:00,588
4797,218,2025-04-07 00:00:00,475
4798,7467,2025-12-16 00:00:00,1025
4799,4517,2025-11-07 00:00:00,664
4800,9698,2025-02-23 00:00:00,661
4801,5046,2025-05-26 00:00:00,332
4802,6244,2025-04-25 00:00:00,726
4803,6356,2025-02-21 00:00:00,861
4804,2138,2025-05-25 00:00:00,103
4805,9789,2026-03-29 00:00:00,1024
4806,2299,2025-08-20 00:00:00,892
4807,6464,2025-11-21 00:00:00,903
4808,1995,2025-12-04 00:00:00,671
4809,8141,2026-03-23 00:00:00,962
4810,4642,2026-01-15 00:00:00,922
4811,6732,2025-06-13 00:00:00,101
4812,3855,2025-10-06 00:00:00,368
4813,6977,2025-08-21 00:00:00,872
4814,8073,2025-04-22 00:00:00,423
4815,7568,2025-08-11 00:00:00,599
4816,1965,2025-02-13 00:00:00,267
4817,8042,2025-06-05 00:00:00,111
4818,709,2025-12-09 00:00:00,995
4819,360,2025-08-27 00:00:00,837
4820,5272,2025-06-23 00:00:00,559
4821,3796,2025-12-13 00:00:00,187
4822,7445,2025-03-06 00:00:00,823
4823,2063,2025-08-15 00:00:00,706
4824,2392,2025-12-29 00:00:00,212
4825,9336,2025-11-02 00:00:00,538
4826,3082,2025-04-23 00:00:00,1046
4827,2084,2025-08-25 00:00:00,855
4828,8730,2026-01-07 00:00:00,368
4829,7387,2025-12-16 00:00:00,119
4830,5458,2025-10-21 00:00:00,753
4831,7635,2025-07-31 00:00:00,165
4832,5477,2026-03-06 00:00:00,657
4833,7570,2025-09-18 00:00:00,621
4834,2564,2025-05-24 00:00:00,525
4835,9360,2025-10-24 00:00:00,336
4836,1103,2025-07-30 00:00:00,872
4837,6344,2025-08-07 00:00:00,774
4838,7240,2026-02-14 00:00:00,677
4839,71,2025-07-03 00:00:00,943
4840,1136,2025-12-10 00:00:00,438
4841,8807,2026-01-27 00:00:00,750
4842,4402,2026-03-31 00:00:00,344
4843,3052,2025-09-22 00:00:00,328
4844,1373,2025-05-10 00:00:00,1009
4845,4379,2026-01-20 00:00:00,300
4846,1458,2025-02-11 00:00:00,1089
4847,5249,2026-03-04 00:00:00,1082
4848,1101,2025-05-09 00:00:00,761
4849,8784,2025-08-28 00:00:00,728
4850,2269,2025-11-17 00:00:00,988
4851,8419,2026-03-09 00:00:00,1003
4852,5990,2025-12-09 00:00:00,277
4853,3536,2025-03-10 00:00:00,526
4854,2635,2025-08-15 00:00:00,951
4855,2493,2026-02-16 00:00:00,424
4856,9947,2025-03-06 00:00:00,256
4857,5462,2025-09-18 00:00:00,657
4858,2635,2025-08-21 00:00:00,929
4859,3902,2025-10-05 00:00:00,214
4860,4941,2026-01-17 00:00:00,715
4861,2601,2025-11-20 00:00:00,178
4862,7761,2025-01-20 00:00:00,1001
4863,8226,2025-04-04 00:00:00,828
4864,3303,2025-03-09 00:00:00,1014
4865,4635,2026-01-16 00:00:00,655
4866,632,2025-06-27 00:00:00,170
4867,2848,2025-01-11 00:00:00,619
4868,3891,2025-07-19 00:00:00,904
4869,4690,2025-07-28 00:00:00,485
4870,1697,2025-04-12 00:00:00,512
4871,7499,2025-08-25 00:00:00,272
4872,3824,2025-05-15 00:00:00,723
4873,5129,2025-02-26 00:00:00,826
4874,281,2025-09-24 00:00:00,126
4875,7322,2025-12-30 00:00:00,491
4876,2929,2025-04-28 00:00:00,460
4877,6653,2025-10-24 00:00:00,472
4878,1911,2025-06-24 00:00:00,625
4879,6666,2026-03-24 00:00:00,755
4880,3510,2025-01-11 00:00:00,565
4881,8965,2025-01-22 00:00:00,969
4882,7607,2026-03-29 00:00:00,732
4883,1438,2026-03-27 00:00:00,368
4884,424,2025-03-17 00:00:00,909
4885,5359,2025-03-01 00:00:00,300
4886,514,2025-05-11 00:00:00,1058
4887,6450,2025-02-10 00:00:00,628
4888,9761,2025-08-31 00:00:00,353
4889,5127,2025-03-08 00:00:00,444
4890,6636,2025-11-04 00:00:00,864
4891,5680,2025-06-06 00:00:00,221
4892,3774,2026-01-12 00:00:00,970
4893,3139,2025-07-16 00:00:00,336
4894,5515,2025-06-30 00:00:00,669
4895,9546,2026-01-21 00:00:00,615
4896,2969,2025-04-11 00:00:00,172
4897,6748,2025-09-01 00:00:00,309
4898,7269,2025-10-18 00:00:00,493
4899,5441,2025-11-13 00:00:00,678
4900,4602,2025-07-29 00:00:00,194
4901,3702,2025-03-02 00:00:00,590
4902,3638,2025-02-14 00:00:00,571
4903,8117,2025-10-14 00:00:00,410
4904,1777,2025-10-11 00:00:00,1060
4905,4757,2025-10-27 00:00:00,1095
4906,7111,2025-04-15 00:00:00,110
4907,6734,2025-05-07 00:00:00,804
4908,776,2025-04-15 00:00:00,970
4909,8037,2025-04-21 00:00:00,759
4910,2334,2026-01-18 00:00:00,439
4911,8277,2025-01-27 00:00:00,432
4912,4583,2025-04-12 00:00:00,623
4913,5883,2025-02-21 00:00:00,168
4914,7731,2025-01-28 00:00:00,675
4915,7668,2025-04-30 00:00:00,886
4916,1402,2025-06-29 00:00:00,647
4917,4766,2025-09-26 00:00:00,308
4918,181,2025-05-31 00:00:00,743
4919,6566,2025-11-25 00:00:00,1020
4920,3722,2026-02-20 00:00:00,227
4921,7026,2025-02-11 00:00:00,934
4922,2817,2025-04-03 00:00:00,837
4923,2230,2025-03-30 00:00:00,141
4924,8131,2025-06-09 00:00:00,126
4925,3135,2025-12-20 00:00:00,808
4926,1623,2026-01-16 00:00:00,882
4927,745,2025-01-09 00:00:00,295
4928,7955,2025-07-25 00:00:00,783
4929,4355,2026-03-30 00:00:00,885
4930,4518,2025-03-23 00:00:00,967
4931,5746,2025-02-08 00:00:00,942
4932,2393,2025-05-16 00:00:00,749
4933,1535,2026-03-24 00:00:00,925
4934,185,2026-02-20 00:00:00,105
4935,1564,2025-08-07 00:00:00,768
4936,4767,2025-06-25 00:00:00,747
4937,8452,2025-10-21 00:00:00,610
4938,715,2025-08-28 00:00:00,122
4939,6332,2025-03-18 00:00:00,631
4940,5891,2025-12-24 00:00:00,714
4941,8424,2025-12-26 00:00:00,645
4942,1905,2025-04-04 00:00:00,617
4943,2583,2025-10-10 00:00:00,381
4944,7477,2026-02-05 00:00:00,379
4945,3,2025-12-03 00:00:00,617
4946,4448,2026-03-22 00:00:00,735
4947,6661,2025-03-11 00:00:00,216
4948,1696,2025-11-18 00:00:00,328
4949,1208,2025-08-09 00:00:00,563
4950,6087,2025-04-21 00:00:00,249
4951,7275,2025-04-02 00:00:00,668
4952,4660,2025-06-24 00:00:00,142
4953,78,2026-02-12 00:00:00,144
4954,6329,2025-08-07 00:00:00,859
4955,3879,2025-06-09 00:00:00,978
4956,6137,2025-07-27 00:00:00,405
4957,5142,2025-03-08 00:00:00,870
4958,4129,2025-03-11 00:00:00,294
4959,7990,2025-12-18 00:00:00,685
4960,2354,2025-02-26 00:00:00,167
4961,5679,2025-07-16 00:00:00,927
4962,9407,2025-12-09 00:00:00,599
4963,208,2025-12-24 00:00:00,556
4964,5389,2026-03-31 00:00:00,1014
4965,3571,2025-05-30 00:00:00,806
4966,1137,2026-02-23 00:00:00,169
4967,4568,2025-09-16 00:00:00,505
4968,7436,2025-11-29 00:00:00,1069
4969,2835,2025-08-26 00:00:00,956
4970,3876,2025-05-26 00:00:00,621
4971,9914,2025-07-18 00:00:00,813
4972,604,2025-04-26 00:00:00,742
4973,8330,2025-09-06 00:00:00,803
4974,3153,2025-04-01 00:00:00,444
4975,2152,2026-01-04 00:00:00,512
4976,6925,2025-07-06 00:00:00,221
4977,543,2025-05-09 00:00:00,397
4978,1864,2025-12-26 00:00:00,844
4979,8940,2026-02-22 00:00:00,164
4980,9346,2025-03-02 00:00:00,887
4981,283,2025-08-19 00:00:00,330
4982,271,2025-04-11 00:00:00,232
4983,884,2025-05-03 00:00:00,250
4984,1549,2025-08-02 00:00:00,581
4985,6744,2025-05-10 00:00:00,439
4986,5237,2025-09-06 00:00:00,937
4987,5288,2025-01-29 00:00:00,1058
4988,5217,2025-06-01 00:00:00,616
4989,7043,2025-05-24 00:00:00,105
4990,7822,2025-12-23 00:00:00,666
4991,5050,2025-10-30 00:00:00,288
4992,187,2025-01-15 00:00:00,255
4993,1124,2025-05-23 00:00:00,1069
4994,622,2025-06-08 00:00:00,755
4995,6918,2025-07-03 00:00:00,906
4996,7839,2025-02-28 00:00:00,928
4997,7715,2025-05-15 00:00:00,854
4998,5828,2025-04-11 00:00:00,695
4999,1581,2025-09-19 00:00:00,287
5000,2209,2025-08-31 00:00:00,1009
5001,1187,2025-07-01 00:00:00,1070
5002,9863,2025-09-12 00:00:00,147
5003,8288,2025-02-26 00:00:00,962
5004,7368,2025-10-11 00:00:00,1081
5005,6550,2025-08-15 00:00:00,643
5006,6071,2025-06-28 00:00:00,679
5007,3962,2025-05-20 00:00:00,436
5008,9321,2026-03-17 00:00:00,212
5009,2598,2025-02-17 00:00:00,745
5010,8222,2025-12-17 00:00:00,573
5011,874,2025-01-05 00:00:00,1048
5012,6169,2025-08-04 00:00:00,462
5013,543,2025-08-18 00:00:00,712
5014,8169,2025-11-13 00:00:00,213
5015,8255,2025-09-08 00:00:00,861
5016,359,2025-03-01 00:00:00,661
5017,3344,2025-08-27 00:00:00,522
5018,6794,2025-11-12 00:00:00,583
5019,5590,2026-02-28 00:00:00,1015
5020,6292,2025-09-07 00:00:00,946
5021,9661,2025-10-12 00:00:00,134
5022,3870,2025-10-19 00:00:00,108
5023,4037,2026-02-18 00:00:00,861
5024,9855,2025-06-02 00:00:00,455
5025,6236,2025-07-16 00:00:00,293
5026,5643,2026-02-25 00:00:00,1019
5027,9252,2025-01-24 00:00:00,643
5028,7163,2025-12-31 00:00:00,658
5029,8082,2025-09-25 00:00:00,1080
5030,6290,2026-02-14 00:00:00,979
5031,7755,2026-03-04 00:00:00,888
5032,8186,2025-07-20 00:00:00,126
5033,3607,2025-05-31 00:00:00,460
5034,7281,2025-07-14 00:00:00,614
5035,5380,2025-06-02 00:00:00,724
5036,6638,2025-04-03 00:00:00,946
5037,801,2025-12-26 00:00:00,383
5038,5888,2025-12-14 00:00:00,1070
5039,6480,2025-04-27 00:00:00,202
5040,4191,2025-12-05 00:00:00,768
5041,819,2025-05-06 00:00:00,438
5042,2458,2025-09-22 00:00:00,537
5043,212,2025-10-13 00:00:00,303
5044,4966,2025-09-24 00:00:00,680
5045,6948,2025-03-31 00:00:00,802
5046,3311,2025-07-09 00:00:00,870
5047,5197,2026-03-28 00:00:00,767
5048,9934,2025-04-22 00:00:00,1058
5049,3142,2025-09-16 00:00:00,244
5050,5386,2026-01-06 00:00:00,1061
5051,5334,2025-10-07 00:00:00,268
5052,8197,2025-02-07 00:00:00,129
5053,5693,2026-01-06 00:00:00,933
5054,9510,2025-09-27 00:00:00,719
5055,692,2025-10-31 00:00:00,126
5056,3904,2025-01-21 00:00:00,387
5057,9936,2025-05-25 00:00:00,155
5058,1784,2025-05-30 00:00:00,964
5059,792,2025-12-09 00:00:00,601
5060,3052,2025-09-26 00:00:00,865
5061,569,2025-06-19 00:00:00,1027
5062,8704,2025-11-30 00:00:00,729
5063,6813,2025-06-25 00:00:00,657
5064,5631,2025-03-08 00:00:00,957
5065,9746,2025-06-06 00:00:00,475
5066,7375,2025-01-05 00:00:00,267
5067,7250,2025-05-30 00:00:00,1077
5068,3755,2026-01-04 00:00:00,805
5069,5297,2025-02-04 00:00:00,670
5070,9600,2025-04-07 00:00:00,301
5071,4175,2025-02-02 00:00:00,623
5072,3816,2025-06-28 00:00:00,124
5073,1480,2025-09-25 00:00:00,948
5074,9185,2025-06-20 00:00:00,563
5075,3507,2026-02-04 00:00:00,835
5076,1692,2025-06-30 00:00:00,702
5077,6700,2025-05-09 00:00:00,837
5078,1029,2025-12-25 00:00:00,516
5079,1298,2025-02-27 00:00:00,168
5080,9866,2025-03-08 00:00:00,107
5081,1273,2025-10-17 00:00:00,257
5082,6460,2026-03-30 00:00:00,323
5083,4841,2025-06-25 00:00:00,963
5084,1121,2025-10-08 00:00:00,861
5085,5366,2025-12-19 00:00:00,1073
5086,2941,2026-02-23 00:00:00,805
5087,382,2025-11-20 00:00:00,369
5088,4170,2025-10-07 00:00:00,334
5089,3762,2025-05-28 00:00:00,817
5090,4739,2025-10-26 00:00:00,1059
5091,692,2026-03-28 00:00:00,790
5092,649,2025-07-13 00:00:00,314
5093,6855,2025-02-26 00:00:00,412
5094,6894,2025-02-14 00:00:00,230
5095,9791,2025-05-19 00:00:00,959
5096,5422,2025-08-08 00:00:00,733
5097,4132,2025-02-07 00:00:00,481
5098,7547,2025-11-08 00:00:00,757
5099,2583,2026-02-11 00:00:00,1087
5100,5071,2025-03-06 00:00:00,339
5101,3255,2025-10-18 00:00:00,219
5102,8428,2025-02-06 00:00:00,803
5103,2640,2025-08-13 00:00:00,398
5104,7316,2025-04-13 00:00:00,978
5105,9228,2025-12-30 00:00:00,468
5106,2356,2025-10-23 00:00:00,542
5107,1583,2025-04-29 00:00:00,202
5108,9628,2025-03-29 00:00:00,400
5109,1503,2025-06-20 00:00:00,179
5110,1093,2025-10-23 00:00:00,916
5111,3635,2025-06-15 00:00:00,290
5112,2257,2025-11-27 00:00:00,953
5113,199,2025-12-25 00:00:00,730
5114,7535,2025-11-14 00:00:00,445
5115,1899,2025-04-01 00:00:00,735
5116,5486,2025-02-01 00:00:00,128
5117,788,2025-10-06 00:00:00,729
5118,9781,2025-03-15 00:00:00,162
5119,9510,2025-06-14 00:00:00,283
5120,2145,2025-03-21 00:00:00,947
5121,2564,2025-05-16 00:00:00,869
5122,4920,2025-08-26 00:00:00,1065
5123,4306,2025-11-15 00:00:00,758
5124,7720,2025-09-09 00:00:00,690
5125,1875,2025-12-11 00:00:00,486
5126,4353,2025-07-03 00:00:00,459
5127,1999,2026-01-02 00:00:00,677
5128,6353,2025-08-11 00:00:00,927
5129,2183,2025-06-21 00:00:00,388
5130,4000,2025-02-09 00:00:00,869
5131,3398,2025-12-09 00:00:00,1065
5132,3189,2026-02-19 00:00:00,998
5133,1211,2025-10-10 00:00:00,798
5134,4953,2025-01-31 00:00:00,203
5135,7388,2025-03-03 00:00:00,100
5136,9521,2025-10-21 00:00:00,478
5137,3867,2025-06-08 00:00:00,1096
5138,7773,2026-01-13 00:00:00,565
5139,4699,2025-04-13 00:00:00,1047
5140,7683,2025-08-29 00:00:00,850
5141,4240,2025-03-19 00:00:00,1062
5142,4206,2025-03-24 00:00:00,652
5143,308,2025-04-14 00:00:00,277
5144,8981,2025-06-18 00:00:00,822
5145,2841,2025-03-28 00:00:00,464
5146,4272,2025-04-15 00:00:00,437
5147,8639,2025-11-19 00:00:00,545
5148,736,2025-05-10 00:00:00,349
5149,5994,2026-01-02 00:00:00,909
5150,7606,2025-05-24 00:00:00,290
5151,9541,2025-10-20 00:00:00,389
5152,5460,2025-01-08 00:00:00,891
5153,6562,2026-03-06 00:00:00,629
5154,5396,2025-08-17 00:00:00,786
5155,4657,2025-06-20 00:00:00,842
5156,174,2025-10-16 00:00:00,475
5157,9772,2025-07-09 00:00:00,445
5158,9157,2025-07-30 00:00:00,617
5159,1055,2025-04-30 00:00:00,100
5160,2859,2025-11-28 00:00:00,387
5161,4648,2025-10-14 00:00:00,492
5162,2239,2025-12-31 00:00:00,333
5163,2600,2026-01-28 00:00:00,193
5164,8291,2025-08-24 00:00:00,949
5165,3360,2025-04-04 00:00:00,142
5166,203,2025-03-18 00:00:00,1029
5167,3377,2025-09-06 00:00:00,376
5168,4742,2025-03-21 00:00:00,702
5169,3020,2025-07-25 00:00:00,801
5170,4206,2025-03-04 00:00:00,247
5171,9054,2026-03-03 00:00:00,151
5172,2200,2025-12-22 00:00:00,660
5173,2373,2025-12-26 00:00:00,140
5174,2999,2025-11-18 00:00:00,1085
5175,1859,2025-08-23 00:00:00,1097
5176,6010,2025-09-08 00:00:00,350
5177,3510,2025-09-26 00:00:00,835
5178,3292,2026-02-10 00:00:00,954
5179,8815,2026-03-10 00:00:00,743
5180,864,2025-02-13 00:00:00,215
5181,688,2026-02-13 00:00:00,648
5182,51,2025-07-04 00:00:00,670
5183,7794,2025-01-02 00:00:00,1025
5184,1572,2025-12-24 00:00:00,854
5185,2622,2026-01-31 00:00:00,562
5186,6012,2025-10-02 00:00:00,899
5187,9568,2025-03-13 00:00:00,996
5188,7378,2025-02-04 00:00:00,441
5189,4921,2025-05-28 00:00:00,374
5190,1303,2025-07-23 00:00:00,434
5191,1642,2026-02-10 00:00:00,292
5192,6859,2025-12-03 00:00:00,686
5193,1813,2026-03-27 00:00:00,304
5194,7327,2026-01-02 00:00:00,731
5195,6929,2025-10-29 00:00:00,144
5196,6232,2026-01-01 00:00:00,880
5197,5805,2025-08-03 00:00:00,868
5198,971,2025-01-22 00:00:00,390
5199,1508,2025-12-25 00:00:00,439
5200,9545,2025-08-19 00:00:00,378
5201,2624,2026-02-21 00:00:00,225
5202,1774,2026-03-02 00:00:00,876
5203,2736,2026-02-19 00:00:00,768
5204,2602,2025-06-19 00:00:00,291
5205,6290,2026-03-24 00:00:00,115
5206,2930,2025-06-21 00:00:00,1079
5207,4789,2025-02-22 00:00:00,355
5208,3212,2025-08-11 00:00:00,179
5209,1398,2025-12-10 00:00:00,960
5210,8752,2026-01-09 00:00:00,987
5211,7426,2025-03-19 00:00:00,357
5212,5139,2025-04-28 00:00:00,854
5213,2133,2025-11-09 00:00:00,194
5214,7369,2025-03-14 00:00:00,827
5215,3047,2025-02-25 00:00:00,417
5216,9863,2025-04-22 00:00:00,746
5217,4205,2025-07-03 00:00:00,400
5218,7816,2025-09-27 00:00:00,879
5219,824,2025-01-31 00:00:00,779
5220,9478,2025-06-28 00:00:00,737
5221,987,2025-05-30 00:00:00,517
5222,8768,2025-01-04 00:00:00,338
5223,3656,2025-09-25 00:00:00,834
5224,3342,2025-08-03 00:00:00,1008
5225,6382,2026-03-17 00:00:00,380
5226,8567,2026-02-20 00:00:00,1053
5227,675,2025-10-01 00:00:00,502
5228,6417,2025-07-24 00:00:00,342
5229,7271,2025-02-26 00:00:00,412
5230,64,2025-12-10 00:00:00,339
5231,2359,2026-01-13 00:00:00,262
5232,6500,2025-07-22 00:00:00,1007
5233,6195,2025-09-03 00:00:00,253
5234,401,2025-04-02 00:00:00,474
5235,2810,2025-02-09 00:00:00,462
5236,9978,2026-02-01 00:00:00,301
5237,250,2025-02-10 00:00:00,807
5238,91,2025-05-16 00:00:00,666
5239,3720,2025-02-22 00:00:00,251
5240,3116,2025-07-22 00:00:00,796
5241,8251,2025-09-09 00:00:00,936
5242,9714,2025-12-12 00:00:00,783
5243,5353,2026-03-21 00:00:00,910
5244,2368,2025-06-17 00:00:00,1029
5245,2286,2025-03-23 00:00:00,607
5246,6773,2026-03-12 00:00:00,577
5247,8511,2025-09-09 00:00:00,639
5248,2226,2025-11-12 00:00:00,430
5249,1662,2025-01-04 00:00:00,976
5250,479,2025-06-06 00:00:00,194
5251,9058,2025-04-03 00:00:00,775
5252,7419,2025-07-02 00:00:00,765
5253,2292,2026-03-10 00:00:00,615
5254,2249,2026-03-29 00:00:00,826
5255,69,2025-10-24 00:00:00,161
5256,5454,2026-02-14 00:00:00,368
5257,7528,2025-02-12 00:00:00,377
5258,6224,2025-09-24 00:00:00,256
5259,4383,2025-07-04 00:00:00,528
5260,9538,2025-09-03 00:00:00,533
5261,2255,2025-10-09 00:00:00,509
5262,1381,2025-03-18 00:00:00,305
5263,1982,2026-03-21 00:00:00,829
5264,3136,2025-03-10 00:00:00,563
5265,8189,2026-01-21 00:00:00,821
5266,1763,2026-03-01 00:00:00,738
5267,3449,2025-05-05 00:00:00,702
5268,6274,2025-09-16 00:00:00,1059
5269,9675,2025-09-25 00:00:00,582
5270,3985,2025-01-30 00:00:00,722
5271,2598,2025-04-19 00:00:00,721
5272,444,2025-12-21 00:00:00,1068
5273,4881,2025-12-21 00:00:00,363
5274,3531,2026-03-26 00:00:00,370
5275,1781,2025-08-10 00:00:00,896
5276,3527,2026-03-31 00:00:00,311
5277,6502,2026-02-19 00:00:00,617
5278,4215,2025-03-13 00:00:00,333
5279,2220,2025-08-31 00:00:00,1046
5280,8689,2025-11-21 00:00:00,415
5281,611,2026-02-11 00:00:00,968
5282,7394,2025-01-22 00:00:00,818
5283,8060,2026-03-28 00:00:00,1079
5284,5704,2025-04-27 00:00:00,781
5285,28,2025-12-28 00:00:00,699
5286,7630,2026-02-02 00:00:00,297
5287,1234,2025-03-21 00:00:00,390
5288,4047,2025-05-09 00:00:00,844
5289,8344,2025-01-23 00:00:00,1028
5290,6192,2025-02-21 00:00:00,534
5291,2091,2025-03-19 00:00:00,171
5292,5813,2025-08-16 00:00:00,673
5293,9063,2026-02-20 00:00:00,544
5294,793,2025-08-21 00:00:00,189
5295,5600,2025-03-02 00:00:00,1078
5296,1285,2025-11-14 00:00:00,171
5297,8660,2025-06-21 00:00:00,244
5298,8370,2026-02-26 00:00:00,782
5299,8801,2025-07-16 00:00:00,308
5300,1777,2025-07-06 00:00:00,674
5301,3721,2025-05-17 00:00:00,419
5302,6671,2025-12-11 00:00:00,176
5303,8417,2026-02-18 00:00:00,804
5304,1139,2025-02-23 00:00:00,365
5305,5528,2025-04-29 00:00:00,280
5306,6057,2025-08-07 00:00:00,429
5307,3643,2025-05-15 00:00:00,398
5308,9670,2026-02-23 00:00:00,899
5309,9196,2025-06-03 00:00:00,1096
5310,8872,2025-07-27 00:00:00,199
5311,3841,2025-01-25 00:00:00,592
5312,9630,2025-03-23 00:00:00,1056
5313,4266,2025-04-14 00:00:00,936
5314,3456,2026-03-28 00:00:00,715
5315,1972,2026-02-23 00:00:00,224
5316,1080,2025-10-25 00:00:00,197
5317,4627,2025-07-29 00:00:00,540
5318,7151,2025-02-16 00:00:00,997
5319,6492,2025-05-28 00:00:00,856
5320,7899,2025-05-04 00:00:00,485
5321,1944,2025-10-22 00:00:00,294
5322,4025,2025-03-30 00:00:00,193
5323,4651,2025-02-21 00:00:00,258
5324,7044,2025-12-10 00:00:00,150
5325,9199,2025-08-18 00:00:00,419
5326,1931,2026-02-05 00:00:00,298
5327,84,2025-12-16 00:00:00,226
5328,9210,2025-09-02 00:00:00,976
5329,8312,2025-10-11 00:00:00,977
5330,2772,2025-04-08 00:00:00,888
5331,8645,2025-08-17 00:00:00,1086
5332,110,2025-01-15 00:00:00,789
5333,1115,2025-02-04 00:00:00,625
5334,1308,2025-09-04 00:00:00,882
5335,6750,2026-01-04 00:00:00,101
5336,3072,2025-03-29 00:00:00,772
5337,7285,2025-04-24 00:00:00,668
5338,3471,2025-11-04 00:00:00,466
5339,4748,2026-01-13 00:00:00,212
5340,5208,2025-10-31 00:00:00,691
5341,6455,2025-11-26 00:00:00,1005
5342,4493,2025-01-29 00:00:00,585
5343,2781,2025-06-20 00:00:00,1058
5344,4113,2025-05-26 00:00:00,673
5345,5595,2025-09-29 00:00:00,820
5346,3386,2026-03-25 00:00:00,272
5347,6814,2026-01-07 00:00:00,219
5348,5150,2025-01-02 00:00:00,674
5349,8243,2026-02-23 00:00:00,214
5350,4269,2025-10-02 00:00:00,681
5351,4225,2025-10-14 00:00:00,366
5352,9515,2026-02-25 00:00:00,673
5353,3669,2025-08-24 00:00:00,768
5354,2481,2025-10-25 00:00:00,672
5355,4787,2025-04-19 00:00:00,295
5356,4132,2025-12-23 00:00:00,787
5357,5371,2025-09-21 00:00:00,849
5358,1411,2025-05-28 00:00:00,848
5359,4751,2025-09-30 00:00:00,577
5360,5647,2025-09-08 00:00:00,277
5361,2118,2025-12-12 00:00:00,181
5362,7660,2025-06-05 00:00:00,340
5363,474,2026-03-29 00:00:00,833
5364,7992,2026-01-04 00:00:00,318
5365,6492,2026-03-29 00:00:00,688
5366,2225,2025-03-27 00:00:00,425
5367,7390,2025-08-28 00:00:00,704
5368,4040,2025-01-02 00:00:00,116
5369,6584,2026-01-16 00:00:00,578
5370,1931,2025-12-28 00:00:00,378
5371,2687,2025-09-12 00:00:00,170
5372,5496,2025-04-17 00:00:00,1037
5373,5347,2025-05-30 00:00:00,426
5374,9302,2025-05-10 00:00:00,1066
5375,6020,2026-02-15 00:00:00,433
5376,2180,2025-07-28 00:00:00,714
5377,7670,2025-08-05 00:00:00,382
5378,9955,2025-03-18 00:00:00,354
5379,1783,2025-03-24 00:00:00,692
5380,7057,2025-12-14 00:00:00,807
5381,4854,2025-12-17 00:00:00,875
5382,4795,2025-05-04 00:00:00,889
5383,2089,2025-09-02 00:00:00,672
5384,6115,2025-08-26 00:00:00,254
5385,8069,2025-11-22 00:00:00,881
5386,998,2025-11-06 00:00:00,125
5387,5848,2025-06-18 00:00:00,290
5388,539,2025-01-20 00:00:00,597
5389,1591,2025-11-04 00:00:00,696
5390,6584,2025-03-15 00:00:00,707
5391,2824,2025-06-28 00:00:00,605
5392,5054,2025-03-07 00:00:00,108
5393,6827,2025-04-17 00:00:00,744
5394,6234,2025-07-20 00:00:00,195
5395,3267,2025-11-26 00:00:00,1092
5396,6783,2026-03-15 00:00:00,869
5397,8655,2025-04-04 00:00:00,1019
5398,527,2025-02-10 00:00:00,1096
5399,9218,2025-12-08 00:00:00,948
5400,7434,2025-06-05 00:00:00,455
5401,705,2025-02-05 00:00:00,1013
5402,3628,2025-05-23 00:00:00,453
5403,5346,2026-02-03 00:00:00,1065
5404,2732,2025-06-06 00:00:00,329
5405,9813,2025-07-25 00:00:00,730
5406,7563,2025-01-30 00:00:00,859
5407,3496,2025-06-26 00:00:00,656
5408,3198,2025-02-23 00:00:00,807
